M,Nigel
F,Nina
M,Noel
F,Noeleen
F,Noeline
F,Noelle
F,Noirin
F,Noleen
F,Nollaig
F,Nora
F,Norah
F,Noreen
F,Norma
M,Norman
F,Nuala
M,Oisin
F,Olga
F,Olive
M,Oliver
F,Olivia
F,Olwen
F,Oonagh
F,Orla
F,Orlaith
F,Orna
M,Owen
M,Padraic
M,Padraig
M,Padraigh
F,Pamela
M,Pascal
M,Paschal
F,Patricia
M,Patrick
M,Paul
F,Paula
F,Paulette
F,Pauline
M,Pauric
M,Peadar
M,Peader
F,Pearl
M,Pearse
F,Penelope
M,Peter
F,Petrina
M,Phelim
M,Philip
M,Phillip
F,Philomena
F,Phyllis
M,Pierce
F,Priscilla
F,Rachael
F,Rachel
M,Ralph
M,Raphael
M,Ray
M,Raymond
F,Rebecca
M,Redmond
F,Regina
M,Reginald
F,Rena
F,Rhona
F,Rhonda
M,Richard
F,Rita
M,Robert
F,Roberta
M,Robin
M,Roderick
M,Rodger
M,Rodney
M,Roger
F,Roisin
M,Rolf
F,Rona
M,Ronald
M,Ronan
M,Rory
F,Rosa
F,Rosaleen
F,Rosanna
F,Rosanne
F,Rosarie
F,Rosario
F,Rose
F,Rosemarie
F,Rosemary
F,Roslyn
M,Ross
M,Rossa
M,Rowan
F,Rowena
M,Roy
M,Ruairi
M,Russell
F,Ruth
F,Sally
F,Samanta
F,Samantha
M,Samuel
F,Sandra
F,Sara
F,Sarah
F,Saundra
M,Scott
M,Seamus
M,Sean
M,Sebastian
M,Senan
M,Seosamh
F,Serena
M,Shane
F,Sharon
M,Shaun
F,Shauna
M,Sheamus
F,Sheela
F,Sheelagh
F,Sheena
F,Sheila
F,Shiela
F,Shinead
F,Shirley
F,Shona
F,Sile
M,Simon
F,Simone
F,Sinead
F,Siobain
F,Sioban
F,Siobhain
F,Siobhan
F,Sonia
F,Sonya
F,Sophia
F,Sophie
F,Sorcha
M,Spencer
M,Stanley
F,Stella
F,Stephanie
M,Stephen
M,Steve
M,Steven
M,Stewart
M,Stuart
F,Susan
F,Susanna
F,Susanne
F,Suzanne
M,Sylvester
F,Sylvia
M,Tadhg
F,Tania
F,Tanya
F,Tara
M,Terence
F,Teresa
M,Thaddeus
F,Thelma
F,Theresa
F,Therese
M,Thomas
M,Timothy
F,Tina
M,Tomas
F,Toni
M,Tony
F,Tonya
F,Tracey
F,Tracy
F,Treacy
F,Treasa
M,Trevor
F,Trina
F,Triona
M,Troy
M,Turlough
M,Ultan
F,Una
F,Ursula
M,Valentine
F,Valerie
F,Vanessa
F,Vera
F,Veronica
M,Victor
F,Victoria
M,Vincent
F,Violet
F,Virginia
M,Vivian
F,Vivien
F,Vivienne
M,Walter
M,Warren
M,Wayne
F,Wendy
M,Wesley
M,William
M,Willie
F,Winifred
F,Yolanda
F,Yvette
F,Yvonne
F,Zita
F,Zoe
