M;Aaron
M;Adam
F;Adelina
M;Adrian
F;Adriana
M;Adriano
F;Ajna
M;Alan
F;Alara
M;Aleksander
F;Aleksandra
F;Alena
M;Alex
F;Alexa
M;Alexandar
M;Alexander
F;Alexandra
F;Alexia
F;Alice
F;Alma
F;Amanda
F;Amelia
F;Amelie
F;Anabella
F;Anastasia
F;Andjela
F;Andjelina
F;Andrea
M;Andreas
M;Andrej
F;Angela
F;Angelika
F;Angelina
M;Angelo
F;Anika
F;Anita
F;Anja
F;Anna
F;Anna-Lena
F;Anna-Maria
F;Annabell
F;Annabella
F;Annabelle
F;Annalena
F;Anne
F;Annika
M;Anton
F;Antonella
F;Antonia
M;Antonio
M;Antonius
M;Arda
F;Ariana
F;Ariane
M;Armin
M;Aron
M;Arthur
F;Aurelia
M;Aurelio
F;Aurora
F;Ava
M;Axel
F;Aylin
F;Barbara
M;Bastian
F;Beatrice
M;Ben
M;Benedict
M;Benedikt
M;Beni
M;Benjamin
F;Bernadette
M;Bernhard
F;Berra
F;Bianca
M;Boris
M;Bruno
M;Calvin
F;Carina
M;Carl
F;Carla
M;Carlo
F;Carlotta
F;Carolina
F;Caroline
F;Catharina
F;Cecilia
F;Charlotte
M;Chris
M;Christian
F;Christina
F;Christine
M;Christoph
M;Christopher
F;Claire
F;Clara
F;Clarissa
F;Claudia
M;Clemens
M;Constantin
F;Constanze
M;Cornelius
M;Cristiano
F;Cristina
M;Damian
F;Dana
M;Daniel
F;Daniela
M;Danilo
M;Dario
M;Darius
M;Darko
M;David
F;Denise
M;Dennis
F;Diana
F;Dilara
F;Domenica
M;Dominik
F;Dora
F;Eda
F;Edda
M;Eduard
F;Ela
F;Elena
F;Eleonora
M;Elias
F;Elina
F;Elisa
F;Elisabeth
F;Ella
F;Ellie
F;Elma
F;Elona
F;Elsa
F;Elvira
M;Elyas
M;Emanuel
F;Emanuela
F;Emely
M;Emil
F;Emilia
M;Emilian
F;Emilie
F;Emilija
F;Emma
M;Emmanuel
M;Eric
M;Erik
F;Erina
M;Erwin
F;Estelle
F;Esther
F;Eva
F;Evelyn
M;Fabian
M;Fabio
F;Felicitas
M;Felix
M;Ferdinand
M;Fernando
M;Filip
M;Finn
F;Fiona
M;Florentin
F;Florentina
M;Florian
M;Florin
F;Francesca
M;Franz
F;Franziska
M;Frederik
F;Frida
M;Fridolin
M;Friedrich
M;Gabriel
F;Gabriela
M;Georg
F;Gloria
M;Gregor
M;Gustav
F;Hanna
F;Hannah
F;Heidi
M;Heinrich
F;Helena
F;Helene
M;Henri
M;Henrik
M;Henry
M;Hubert
M;Hugo
M;Igor
M;Ilias
F;Ina
F;Ines
F;Irina
F;Iris
F;Irma
M;Isa
F;Isabel
F;Isabell
F;Isabella
F;Isabelle
M;Ismail
M;Jacob
M;Jakob
M;James
M;Jamie
M;Jan
F;Jana
F;Janine
M;Jannik
M;Jannis
F;Jasmina
F;Jasmine
M;Jasper
F;Jennifer
F;Jessica
M;Joel
M;Johann
F;Johanna
M;Johannes
M;John
M;Jonas
M;Jonathan
M;Josef
F;Josefine
M;Joseph
M;Joshua
F;Jovana
F;Julia
M;Julian
F;Juliana
F;Juliane
F;Julijana
M;Julius
F;Juna
M;Justin
M;Justus
M;Kai
F;Kalina
M;Karim
F;Karina
M;Karl
F;Karla
F;Karolina
F;Karoline
F;Katarina
F;Katharina
F;Katja
F;Kerstin
M;Kevin
M;Kilian
F;Klara
M;Konrad
M;Konstantin
M;Kristian
F;Kristina
F;Kyra
F;Laetitia
F;Laila
F;Lana
F;Lara
F;Lara-Sophie
F;Larissa
M;Lars
F;Laura
F;Laureen
M;Laurenz
M;Laurin
F;Lea
F;Lea-Sophie
F;Leah
M;Lean
M;Leander
F;Leandra
F;Lena
F;Leni
M;Lennard
M;Lennart
M;Leo
M;Leon
F;Leona
M;Leonard
M;Leonardo
M;Leonhard
F;Leoni
F;Leonie
F;Leonora
F;Leontina
M;Leopold
F;Leticia
M;Levi
F;Leyla
F;Lia
M;Liam
F;Lilia
F;Lilian
F;Liliana
F;Liliane
F;Lilli
F;Lilly
F;Lily
F;Lina
F;Linda
F;Linnea
M;Lino
M;Linus
M;Lionel
F;Lisa
F;Lisa-Marie
F;Lola
F;Lora
F;Lorena
M;Lorenz
M;Lorenzo
F;Lotta
F;Lotte
M;Louis
F;Louisa
F;Louise
F;Luana
M;Luca
M;Lucas
F;Lucia
F;Lucie
M;Luis
F;Luisa
F;Luise
M;Luka
M;Lukas
F;Luna
F;Lydia
F;Madeleine
F;Magdalena
F;Maida
F;Maja
M;Maksim
F;Malena
M;Manuel
F;Manuela
F;Mara
M;Marc
M;Marcel
M;Marco
M;Marcus
F;Maria
F;Mariam
F;Mariana
F;Marie
F;Marie-Louise
F;Marie-Sophie
F;Mariella
F;Marijana
F;Marina
M;Mario
F;Marissa
M;Marius
M;Mark
M;Marko
M;Markus
F;Marlene
F;Marta
F;Martha
M;Martin
F;Martina
M;Marvin
F;Maryam
M;Mateo
M;Matheo
M;Mathias
F;Mathilda
F;Matilda
M;Matteo
M;Matthias
M;Maurice
M;Max
M;Maximilian
F;Maya
F;Melanie
F;Melek
F;Melina
F;Melisa
F;Melissa
M;Merlin
M;Mert
F;Mia
M;Michael
F;Michaela
F;Michelle
M;Mika
M;Mike
F;Mila
M;Milan
F;Milica
M;Milo
F;Mina
F;Mira
F;Miriam
F;Mona
M;Moritz
F;Nadia
F;Nadin
F;Nadine
F;Nadja
F;Naomi
F;Natalia
F;Natalie
M;Natan
F;Natascha
F;Nathalie
M;Nathan
F;Nela
F;Nele
F;Nelly
M;Nicholas
M;Nick
M;Nico
F;Nicola
M;Nicolai
M;Nicolas
F;Nicole
F;Nika
F;Nikita
M;Niklas
M;Niko
M;Nikola
M;Nikolai
M;Nikolas
M;Nikolaus
F;Nikolina
M;Nils
F;Nina
M;Nino
F;Nisa
M;Noah
M;Noel
F;Nora
F;Norah
M;Oliver
F;Olivia
M;Oscar
M;Oskar
M;Pascal
F;Patricia
M;Patrick
M;Patrik
M;Paul
F;Paula
F;Paulina
F;Pauline
M;Peter
F;Petra
M;Philip
M;Philipp
F;Philippa
M;Phillip
F;Pia
F;Rachel
M;Raffael
F;Raffaela
M;Ralph
F;Rana
M;Raphael
F;Rayana
F;Rebecca
M;Rene
