M,نصوح
M,نصور
M,نضال
M,نظام
M,نظمي
M,نعمان
M,نعيم
F,نغم
M,نمر
F,نوال
M,نوح
M,نور
M,نور الحقّ
M,نور الدّين
M,نورس
F,نوره
M,نوري
F,نوف
M,نوّار
M,نوّاف
M,نيازي
F,هاجر
M,هادي
M,هاشم
M,هاني
F,هايدي
M,هايل
F,هدى
M,هزار
M,هلال
M,هلالي
M,همام
F,هناء
F,هنادي
F,هند
F,هيا
F,هيام
M,هيثم
M,هيكل
M,هيمان
M,وائل
M,واثق
M,وادع
M,واصف
M,واصل
M,وثّاب
M,وجدي
M,وجيه
M,وحيد
M,ودود
M,وديع
M,وريد
M,وسام
M,وسيل
M,وسيم
F,وصاف
M,وصفي
M,وضّاح
F,وفاء
M,وفائي
M,وفيق
M,وليد
M,وليف
F,يارا
M,ياسر
F,ياسمين
M,يافع
M,ياقوت
M,يانع
M,يحيى
M,يزيد
M,يسار
F,يسرى
M,يسري
M,يعرب
M,يعقوب
M,يقين
M,يمام
M,يوسف
M,يونس
